#{"t_start": 1775066901.139773, "env_id": "None"}
r,l,t
-3290.818793,3599,29.975295-2-3137.683006,3599,64.682-28--2992.56138,3599,98.85695-26--2616.91542,3599,132.5420-273-3106.844367,3599,166.6577-250-1623.198406,3599,200.9220-88-7408.627218,3374,232.7531-14--1936.448697,3599,268.2382-25--3054.251743,3599,304.624--28--3119.851635,3599,345.101--27--1427.374164,3599,383.19-2-18--6934.814577,3037,413.09-1-1-1-1762.466896,3599,448.48-2--1--2202.520301,3599,461.4-273-1--2625.954162,3599,496.5-678-2--1888.11839,3599,533.37249-20-2004.439099,3599,572.33156-27-1619.308774,3599,612.39275-2--2206.59825,3599,649.318202---2541.54665,3599,685.096271-2-2743.516564,3599,721.035921-2-2343.212541,3599,757.722055-1-1802.953461,3599,800.62304-28-1932.621132,3599,840.21358-14-2489.909079,3599,882.04069-2560.635647,3599,921.031363
-5536.983295,1826,940.63-1712.-2091.502035,3599,978.50-2351.-2567.877151,3599,1014.7-2554.0-2465.093608,3599,1049.-2170.36-2256.235003,3599,1083.-1135.15-2666.963407,3599,1117.-611-227-2213.338868,3599,1150-2270-191-2330.825437,3599,1184-2162-270-1838.278827,3599,1218-2383-120-1732.663435,3599,1252-1884-180-1402.128331,3599,1286-1998-219-1688.401992,3599,1320-2069-1360.686823,3599,1325.3--1151.-2266.627169,3599,1359.6--2053.-1098.968569,3599,1393.7--2657.-1729.229636,3599,1427.7--2134.-1549.896145,3599,1462.0-1718.-1788.652622,3599,1496.1-1753.0-2181.585512,3599,1530.-1996.31-891.979099,3599,1564.-6307.86-1897.396839,3599,1598.-5600.41-887.891675,3599,1632.1-6252.9-5443.832614,2108,1652.2-1055.0377-1019.856611,3599,1--1175.73627-1461.739212,3599,1--1615.71097-1665.755539,3599,1--2151.02875-2401.46514,3599,17--2148.0773-2360.79783,3599,181-2707.2496-1766.832758,3599,1--1817.060913,3599,1884.180093--2155.158232,3599,1918.068585-1870.96-2282.076271,3599,193-1-2084.57-1756.313292,3599,197-1-1909.91-1673.405015,3599,200-1-2050.15-1952.775738,3599,20-1-1893.82-1967.432158,3599,207-2-1906.95-2036.031761,3599,21-14-1739.39-1931.472542,3599,21-19-1389.87-918.52147,3599,217-168-2173.-1979.084072,3599,220-665-2308.-2781.294062,3599,22-2215-2093.-2349.206318,3599,22-1275-1817.-2370.461833,3599,23-1639-2178.-1741.159327,3599,2342.99-746.8-1832.203053,3599,2376.7-1299.3-2304.576725,3599,2410.0-948.27-2712.652834,3599,2443.-1678.40-1170.535111,3599,2476.-1820.90-1207.368969,3599,2510-1632.520-870.880778,3599,2543.-1215.05-6823.957827,3486,2576.-1197.929691,3599,2595.523-1599-6301.308328,2444,2618-1326.350-1548.451798,3599,2651.2-1071.4-1118.218841,3599,2684.3-2038.8-1653.560652,3599,2716.7959
-825.057089,3599,2749.085624
-2790.832427,3599,2781.25211
-2904.572709,3599,2813.843861
-56-2491-2566.008497,3599,2839.-2-2387.-7769.149454,3171,2868.-2-2394.667641,3599,2888.587031-5-2686.144306,3599,2921.44348--2238.175057,3599,2954.206041
-996.758805,3599,2991.714205
-2180.251946,3599,3026.071086
-1491.484123,3599,3063.566228
-1641.593324,3599,3097.217671
-2225.284978,3599,3131.214022
-2728.509405,3599,3164.720431
-2298.392972,3599,3198.337428
-1706.373378,3599,3231.872049
-5003.639677,3,3231.91877-20-2239.97188,3599,3266.393621-1-1927.53975,3599,3299.885107--1578.193213,3599,3333.478251-1-2146.963793,3599,3366.762115-1-1092.037953,3599,3399.880984-1-847.718887,3599,3433.357456--1244.268233,3599,3466.822943--1669.591834,3599,3500.279947--2073.338626,3599,3532.90801
-1798.782376,3599,3566.571842--2146.770635,3599,3600.02247
-1885.665823,3599,3634.305712
-2654.574596,3599,3667.951881--1830.756347,3599,3701.653956--1530.639618,3599,3735.366305--2401.306982,3599,3768.891635--1859.308498,3599,3802.378799--1515.923484,3599,3836.373999--1585.027082,3599,3872.092283--1778.203725,3599,3907.262868--1975.502336,3599,3942.54377
-1825.276504,3599,3978.686404
-844.618585,3599,4015.108604
-1842.672831,3599,4050.281691
-1993.04378,3599,4086.827094
-2817.715853,3599,4121.960772
-1656.8412,3599,4156.546249
-1568.237048,3599,4191.232113
-1172.706332,3599,4225.652604
-1554.362523,3599,4260.127201
-1787.926374,3599,4294.612596
-1336.15614,3599,4329.172475
-7534.180783,3299,4361.075071
-55-1805.591559,3599,4380.3745-29-1761.719633,3599,4415.32668-2375.532499,3599,4437-1860.141-2347.735469,3599,4472-2094.489-2200.116383,3599,450-1985.7582-955.678209,3599,4544-2070.323-2564.078205,3599,4577-2328.168-1500.109757,3599,4610-2473.439-1310.677608,3599,4644-1912.362-1543.67395,3599,4677.-1043.59-1863.85936,3599,4710.8-985.01-2074.381327,3599,4743.-2059.02-1109.243124,3599,4776-1311.152329,3599,4777.018025
54.026117,359-2094.92-1147.5-1898.136572,359-1525.51-2274.0-2106.467937,3599,4786.295421

-1175.468106,3599,4745.165535
-1025.384585,3599,4778.005202
63
-5000.28125,1,4729.879753
-1735.315389,3599,4762.470762
-1528.57859,3599,4795.588752
